id,table_id,record_id,title
105,0,792,Grade: 10 | School: No Name Available | Year: 2003
106,0,793,Grade: 10 Group: Males # Subgroup Tested: 739
107,0,794,Test: CST English-Language Arts MSS: 282.3 Pct. Prof: 7
108,0,798,Test: CST Geometry MSS: 261.4 Pct. Prof: 0
109,0,800,Test: CST Algebra II MSS: 269.9 Pct. Prof: 7
110,0,805,Test: CST World History MSS: 282.3 Pct. Prof: 2
111,0,808,Test: CST Chemistry MSS: 278 Pct. Prof: 1
112,0,810,Test: CST Physics MSS: 273.7 Pct. Prof: 0
113,0,819,Grade: 10 Group: Females # Subgroup Tested: 728
114,0,820,Test: CST English-Language Arts MSS: 291.3 Pct. Prof: 7
115,0,824,Test: CST Geometry MSS: 261.5 Pct. Prof: 0
116,0,826,Test: CST Algebra II MSS: 256.6 Pct. Prof: 0
117,0,831,Test: CST World History MSS: 280.4 Pct. Prof: 3
118,0,834,Test: CST Chemistry MSS: 274.1 Pct. Prof: 0
119,0,845,Grade: 10 Group: Black/African-American # Subgroup Tested: 0
120,0,871,Grade: 10 Group: Asian # Subgroup Tested: 0
121,0,897,Grade: 10 Group: Hispanic/Latino # Subgroup Tested: 0
122,0,923,Grade: 10 Group: Caucasian # Subgroup Tested: 0
123,0,949,Grade: 10 | School: Whittier/Del Sol Academy | Year: 2003
124,0,950,Grade: 10 | School: Whittier/Del Sol Academy | Year: 2003
125,0,951,Grade: 10 Group: Males # Subgroup Tested: 4
126,0,977,Grade: 10 Group: Females # Subgroup Tested: 0
127,0,1003,Grade: 10 Group: Black/African-American # Subgroup Tested: 0
128,0,1029,Grade: 10 Group: Asian # Subgroup Tested: 0
129,0,1055,Grade: 10 Group: Hispanic/Latino # Subgroup Tested: 0
130,0,1081,Grade: 10 Group: Caucasian # Subgroup Tested: 0
131,0,1107,Grade: 10 | School: San Diego SCPA | Year: 2003
132,0,1108,Grade: 10 | School: San Diego SCPA | Year: 2003
133,0,1109,Grade: 10 Group: Males # Subgroup Tested: 450
134,0,1110,Test: CST English-Language Arts MSS: 317.7 Pct. Prof: 27
135,0,1113,Test: CST Integrated Math 1 MSS: 267.2 Pct. Prof: 0
136,0,1114,Test: CST Geometry MSS: 273.5 Pct. Prof: 3
137,0,1116,Test: CST Algebra II MSS: 277.5 Pct. Prof: 0
138,0,1121,Test: CST World History MSS: 316.6 Pct. Prof: 26
139,0,1123,Test: CST Biology MSS: 318.2 Pct. Prof: 22
140,0,1124,Test: CST Chemistry MSS: 324.6 Pct. Prof: 24
141,0,1135,Grade: 10 Group: Females # Subgroup Tested: 781
142,0,1136,Test: CST English-Language Arts MSS: 341.7 Pct. Prof: 47
143,0,1139,Test: CST Integrated Math 1 MSS: 257.5 Pct. Prof: 0
144,0,1140,Test: CST Geometry MSS: 269 Pct. Prof: 0
145,0,1142,Test: CST Algebra II MSS: 280.7 Pct. Prof: 3
146,0,1147,Test: CST World History MSS: 323.8 Pct. Prof: 23
147,0,1149,Test: CST Biology MSS: 349.4 Pct. Prof: 40
148,0,1150,Test: CST Chemistry MSS: 301.2 Pct. Prof: 9
149,0,1161,Grade: 10 Group: Black/African-American # Subgroup Tested: 0
150,0,1187,Grade: 10 Group: Asian # Subgroup Tested: 0
151,0,1213,Grade: 10 Group: Hispanic/Latino # Subgroup Tested: 0
152,0,1239,Grade: 10 Group: Caucasian # Subgroup Tested: 0
153,0,1265,Grade: 10 | School: Mt. Everest Academy | Year: 2003
154,0,1266,Grade: 10 | School: Mt. Everest Academy | Year: 2003
155,0,1267,Grade: 10 Group: Males # Subgroup Tested: 99
156,0,1293,Grade: 10 Group: Females # Subgroup Tested: 111
157,0,1319,Grade: 10 Group: Black/African-American # Subgroup Tested: 0
158,0,1345,Grade: 10 Group: Asian # Subgroup Tested: 0
159,0,1371,Grade: 10 Group: Hispanic/Latino # Subgroup Tested: 0
160,0,1397,Grade: 10 Group: Caucasian # Subgroup Tested: 0
161,0,1423,Grade: 10 | School: No Name Available | Year: 2003
162,0,1424,Grade: 10 | School: No Name Available | Year: 2003
163,0,1425,Grade: 10 Group: Males # Subgroup Tested: 107
164,0,1426,Test: CST English-Language Arts MSS: 277.9 Pct. Prof: 3
165,0,1437,Test: CST World History MSS: 262.8 Pct. Prof: 0
166,0,1451,Grade: 10 Group: Females # Subgroup Tested: 105
167,0,1452,Test: CST English-Language Arts MSS: 275.1 Pct. Prof: 3
168,0,1463,Test: CST World History MSS: 264.2 Pct. Prof: 0
169,0,1477,Grade: 10 Group: Black/African-American # Subgroup Tested: 0
170,0,1503,Grade: 10 Group: Asian # Subgroup Tested: 0
171,0,1529,Grade: 10 Group: Hispanic/Latino # Subgroup Tested: 0
172,0,1555,Grade: 10 Group: Caucasian # Subgroup Tested: 0
173,0,1581,Grade: 10 | School: Scripps Ranch High | Year: 2003
174,0,1582,Grade: 10 | School: Scripps Ranch High | Year: 2003
175,0,1583,Grade: 10 Group: Males # Subgroup Tested: 792
176,0,1584,Test: CST English-Language Arts MSS: 356.1 Pct. Prof: 58
177,0,1587,Test: CST Integrated Math 1 MSS: 324.7 Pct. Prof: 33
178,0,1588,Test: CST Geometry MSS: 287.6 Pct. Prof: 10
179,0,1590,Test: CST Algebra II MSS: 345.4 Pct. Prof: 46
180,0,1592,Test: CST Summative High School Mathematics MSS: 419 Pct. Prof: 79
181,0,1595,Test: CST World History MSS: 362.9 Pct. Prof: 58
182,0,1597,Test: CST Biology MSS: 338.2 Pct. Prof: 46
183,0,1598,Test: CST Chemistry MSS: 347 Pct. Prof: 44
184,0,1609,Grade: 10 Group: Females # Subgroup Tested: 778
185,0,1610,Test: CST English-Language Arts MSS: 367.1 Pct. Prof: 69
186,0,1613,Test: CST Integrated Math 1 MSS: 295.1 Pct. Prof: 7
187,0,1614,Test: CST Geometry MSS: 286.1 Pct. Prof: 5
188,0,1616,Test: CST Algebra II MSS: 344.5 Pct. Prof: 39
189,0,1618,Test: CST Summative High School Mathematics MSS: 424.3 Pct. Prof: 92
190,0,1621,Test: CST World History MSS: 347 Pct. Prof: 40
191,0,1623,Test: CST Biology MSS: 331.9 Pct. Prof: 28
192,0,1624,Test: CST Chemistry MSS: 341.3 Pct. Prof: 34
193,0,1635,Grade: 10 Group: Black/African-American # Subgroup Tested: 0
194,0,1661,Grade: 10 Group: Asian # Subgroup Tested: 0
195,0,1687,Grade: 10 Group: Hispanic/Latino # Subgroup Tested: 0
196,0,1713,Grade: 10 Group: Caucasian # Subgroup Tested: 0
197,0,1739,Grade: 10 | School: Charter School of SD | Year: 2003
198,0,1740,Grade: 10 | School: Charter School of SD | Year: 2003
199,0,1741,Grade: 10 Group: Males # Subgroup Tested: 532
200,0,1742,Test: CST English-Language Arts MSS: 307.6 Pct. Prof: 16
201,0,1744,Test: CST Algebra I MSS: 269 Pct. Prof: 2
202,0,1746,Test: CST Geometry MSS: 264.7 Pct. Prof: 0
203,0,1753,Test: CST World History MSS: 302.4 Pct. Prof: 17
204,0,1755,Test: CST Biology MSS: 308.8 Pct. Prof: 20
205,0,1758,Test: CST Physics MSS: 278.9 Pct. Prof: 2
206,0,1767,Grade: 10 Group: Females # Subgroup Tested: 576
207,0,1768,Test: CST English-Language Arts MSS: 315.9 Pct. Prof: 22
208,0,1770,Test: CST Algebra I MSS: 272.6 Pct. Prof: 2
209,0,1772,Test: CST Geometry MSS: 271.5 Pct. Prof: 2
210,0,1779,Test: CST World History MSS: 293.1 Pct. Prof: 7
211,0,1781,Test: CST Biology MSS: 321.7 Pct. Prof: 15
212,0,1784,Test: CST Physics MSS: 278.8 Pct. Prof: 4
213,0,1793,Grade: 10 Group: Black/African-American # Subgroup Tested: 0
214,0,1819,Grade: 10 Group: Asian # Subgroup Tested: 0
215,0,1845,Grade: 10 Group: Hispanic/Latino # Subgroup Tested: 0
216,0,1871,Grade: 10 Group: Caucasian # Subgroup Tested: 0
217,0,1897,Grade: 10 | School: ALBA | Year: 2003
218,0,1898,Grade: 10 | School: ALBA | Year: 2003
219,0,1899,Grade: 10 Group: Males # Subgroup Tested: 114
220,0,1925,Grade: 10 Group: Females # Subgroup Tested: 21
221,0,1951,Grade: 10 Group: Black/African-American # Subgroup Tested: 0
222,0,1977,Grade: 10 Group: Asian # Subgroup Tested: 0
223,0,2003,Grade: 10 Group: Hispanic/Latino # Subgroup Tested: 0
224,0,2029,Grade: 10 Group: Caucasian # Subgroup Tested: 0
225,0,2055,Grade: 10 | School: Preuss School UCSD | Year: 2003
226,0,2056,Grade: 10 | School: Preuss School UCSD | Year: 2003
227,0,2057,Grade: 10 Group: Males # Subgroup Tested: 266
228,0,2058,Test: CST English-Language Arts MSS: 370.9 Pct. Prof: 78
229,0,2064,Test: CST Algebra II MSS: 335.4 Pct. Prof: 41
230,0,2069,Test: CST World History MSS: 413.4 Pct. Prof: 95
231,0,2072,Test: CST Chemistry MSS: 343.5 Pct. Prof: 54
232,0,2083,Grade: 10 Group: Females # Subgroup Tested: 370
233,0,2084,Test: CST English-Language Arts MSS: 371.7 Pct. Prof: 78
234,0,2088,Test: CST Geometry MSS: 287.4 Pct. Prof: 4
235,0,2090,Test: CST Algebra II MSS: 317.4 Pct. Prof: 16
236,0,2095,Test: CST World History MSS: 370.5 Pct. Prof: 67
237,0,2098,Test: CST Chemistry MSS: 319 Pct. Prof: 19
238,0,2109,Grade: 10 Group: Black/African-American # Subgroup Tested: 0
239,0,2135,Grade: 10 Group: Asian # Subgroup Tested: 0
240,0,2161,Grade: 10 Group: Hispanic/Latino # Subgroup Tested: 0
241,0,2187,Grade: 10 Group: Caucasian # Subgroup Tested: 0
242,0,2213,Grade: 10 | School: Clairemont High | Year: 2003
243,0,2214,Grade: 10 | School: Clairemont High | Year: 2003
244,0,2215,Grade: 10 Group: Males # Subgroup Tested: 499
245,0,2216,Test: CST English-Language Arts MSS: 325.4 Pct. Prof: 39
246,0,2218,Test: CST Algebra I MSS: 261.2 Pct. Prof: 0
247,0,2220,Test: CST Geometry MSS: 272 Pct. Prof: 0
248,0,2222,Test: CST Algebra II MSS: 278.7 Pct. Prof: 14
249,0,2227,Test: CST World History MSS: 319.3 Pct. Prof: 28
250,0,2229,Test: CST Biology MSS: 307.9 Pct. Prof: 18
251,0,2230,Test: CST Chemistry MSS: 310.6 Pct. Prof: 13
252,0,2232,Test: CST Physics MSS: 283.1 Pct. Prof: 0
253,0,2241,Grade: 10 Group: Females # Subgroup Tested: 467
254,0,2242,Test: CST English-Language Arts MSS: 332.5 Pct. Prof: 39
255,0,2246,Test: CST Geometry MSS: 261.3 Pct. Prof: 0
256,0,2248,Test: CST Algebra II MSS: 281.8 Pct. Prof: 11
257,0,2253,Test: CST World History MSS: 314.2 Pct. Prof: 25
258,0,2255,Test: CST Biology MSS: 307.8 Pct. Prof: 18
259,0,2256,Test: CST Chemistry MSS: 306.2 Pct. Prof: 12
260,0,2258,Test: CST Physics MSS: 267.7 Pct. Prof: 0
261,0,2267,Grade: 10 Group: Black/African-American # Subgroup Tested: 0
262,0,2293,Grade: 10 Group: Asian # Subgroup Tested: 0
263,0,2319,Grade: 10 Group: Hispanic/Latino # Subgroup Tested: 0
264,0,2345,Grade: 10 Group: Caucasian # Subgroup Tested: 0
265,0,2371,Grade: 10 | School: High Tech High | Year: 2003
266,0,2372,Grade: 10 | School: High Tech High | Year: 2003
267,0,2373,Grade: 10 Group: Males # Subgroup Tested: 187
268,0,2374,Test: CST English-Language Arts MSS: 376.5 Pct. Prof: 75
269,0,2380,Test: CST Algebra II MSS: 330.7 Pct. Prof: 43
270,0,2385,Test: CST World History MSS: 379.8 Pct. Prof: 68
271,0,2388,Test: CST Chemistry MSS: 336.8 Pct. Prof: 36
272,0,2399,Grade: 10 Group: Females # Subgroup Tested: 127
273,0,2400,Test: CST English-Language Arts MSS: 368.6 Pct. Prof: 70
274,0,2406,Test: CST Algebra II MSS: 301.3 Pct. Prof: 9
275,0,2411,Test: CST World History MSS: 348.4 Pct. Prof: 50
276,0,2414,Test: CST Chemistry MSS: 305.6 Pct. Prof: 3
277,0,2425,Grade: 10 Group: Black/African-American # Subgroup Tested: 0
278,0,2451,Grade: 10 Group: Asian # Subgroup Tested: 0
279,0,2477,Grade: 10 Group: Hispanic/Latino # Subgroup Tested: 0
280,0,2503,Grade: 10 Group: Caucasian # Subgroup Tested: 0
281,0,2529,Grade: 10 | School: No Name Available | Year: 2003
282,0,2530,Grade: 10 | School: No Name Available | Year: 2003
283,0,2531,Grade: 10 Group: Males # Subgroup Tested: 29
284,0,2557,Grade: 10 Group: Females # Subgroup Tested: 56
285,0,2558,Test: CST English-Language Arts MSS: 345.8 Pct. Prof: 43
286,0,2564,Test: CST Algebra II MSS: 254 Pct. Prof: 0
287,0,2569,Test: CST World History MSS: 300.8 Pct. Prof: 5
288,0,2583,Grade: 10 Group: Black/African-American # Subgroup Tested: 0
289,0,2609,Grade: 10 Group: Asian # Subgroup Tested: 0
290,0,2635,Grade: 10 Group: Hispanic/Latino # Subgroup Tested: 0
291,0,2661,Grade: 10 Group: Caucasian # Subgroup Tested: 0
292,0,2687,Grade: 10 | School: Audeo Charter | Year: 2003
293,0,2688,Grade: 10 | School: Audeo Charter | Year: 2003
294,0,2689,Grade: 10 Group: Males # Subgroup Tested: 34
295,0,2690,Test: CST English-Language Arts MSS: 313.1 Pct. Prof: 24
296,0,2701,Test: CST World History MSS: 303.4 Pct. Prof: 24
297,0,2715,Grade: 10 Group: Females # Subgroup Tested: 38
298,0,2741,Grade: 10 Group: Black/African-American # Subgroup Tested: 0
299,0,2767,Grade: 10 Group: Asian # Subgroup Tested: 0
300,0,2793,Grade: 10 Group: Hispanic/Latino # Subgroup Tested: 0
301,0,2819,Grade: 10 Group: Caucasian # Subgroup Tested: 0
302,0,2845,Grade: 10 | School: No Name Available | Year: 2003
303,0,2846,Grade: 10 | School: No Name Available | Year: 2003
304,0,2847,Grade: 10 Group: Males # Subgroup Tested: 647
305,0,2848,Test: CST English-Language Arts MSS: 305.1 Pct. Prof: 15
306,0,2850,Test: CST Algebra I MSS: 260.5 Pct. Prof: 0
307,0,2852,Test: CST Geometry MSS: 273.5 Pct. Prof: 2
308,0,2854,Test: CST Algebra II MSS: 321.1 Pct. Prof: 27
309,0,2859,Test: CST World History MSS: 306.7 Pct. Prof: 17
310,0,2862,Test: CST Chemistry MSS: 289.8 Pct. Prof: 2
311,0,2864,Test: CST Physics MSS: 272.1 Pct. Prof: 0
312,0,2873,Grade: 10 Group: Females # Subgroup Tested: 599
313,0,2874,Test: CST English-Language Arts MSS: 313 Pct. Prof: 20
314,0,2876,Test: CST Algebra I MSS: 267.9 Pct. Prof: 0
315,0,2878,Test: CST Geometry MSS: 271.3 Pct. Prof: 1
316,0,2880,Test: CST Algebra II MSS: 305.2 Pct. Prof: 24
317,0,2885,Test: CST World History MSS: 298.4 Pct. Prof: 11
318,0,2888,Test: CST Chemistry MSS: 286.4 Pct. Prof: 3
319,0,2890,Test: CST Physics MSS: 277.4 Pct. Prof: 0
320,0,2899,Grade: 10 Group: Black/African-American # Subgroup Tested: 0
321,0,2925,Grade: 10 Group: Asian # Subgroup Tested: 0
322,0,2951,Grade: 10 Group: Hispanic/Latino # Subgroup Tested: 0
323,0,2977,Grade: 10 Group: Caucasian # Subgroup Tested: 0
324,0,3003,Grade: 10 | School: Henry High | Year: 2003
325,0,3004,Grade: 10 | School: Henry High | Year: 2003
326,0,3005,Grade: 10 Group: Males # Subgroup Tested: 834
327,0,3006,Test: CST English-Language Arts MSS: 333.3 Pct. Prof: 41
328,0,3008,Test: CST Algebra I MSS: 261.3 Pct. Prof: 0
329,0,3010,Test: CST Geometry MSS: 271.9 Pct. Prof: 3
330,0,3012,Test: CST Algebra II MSS: 322.6 Pct. Prof: 28
331,0,3017,Test: CST World History MSS: 336.7 Pct. Prof: 41
332,0,3019,Test: CST Biology MSS: 346 Pct. Prof: 52
333,0,3020,Test: CST Chemistry MSS: 371.5 Pct. Prof: 58
334,0,3022,Test: CST Physics MSS: 291.4 Pct. Prof: 5
335,0,3031,Grade: 10 Group: Females # Subgroup Tested: 825
336,0,3032,Test: CST English-Language Arts MSS: 351.2 Pct. Prof: 56
337,0,3034,Test: CST Algebra I MSS: 277.6 Pct. Prof: 16
338,0,3036,Test: CST Geometry MSS: 276.5 Pct. Prof: 4
339,0,3038,Test: CST Algebra II MSS: 309.6 Pct. Prof: 19
340,0,3043,Test: CST World History MSS: 332.5 Pct. Prof: 35
341,0,3045,Test: CST Biology MSS: 343.3 Pct. Prof: 49
342,0,3046,Test: CST Chemistry MSS: 362.2 Pct. Prof: 71
343,0,3048,Test: CST Physics MSS: 299.3 Pct. Prof: 0
344,0,3057,Grade: 10 Group: Black/African-American # Subgroup Tested: 0
345,0,3083,Grade: 10 Group: Asian # Subgroup Tested: 0
346,0,3109,Grade: 10 Group: Hispanic/Latino # Subgroup Tested: 0
347,0,3135,Grade: 10 Group: Caucasian # Subgroup Tested: 0
348,0,3161,Grade: 10 | School: Hoover High | Year: 2003
349,0,3162,Grade: 10 | School: Hoover High | Year: 2003
350,0,3163,Grade: 10 Group: Males # Subgroup Tested: 818
351,0,3164,Test: CST English-Language Arts MSS: 287.5 Pct. Prof: 9
352,0,3166,Test: CST Algebra I MSS: 267.5 Pct. Prof: 0
353,0,3168,Test: CST Geometry MSS: 263.3 Pct. Prof: 1
354,0,3170,Test: CST Algebra II MSS: 271.2 Pct. Prof: 8
355,0,3175,Test: CST World History MSS: 286.9 Pct. Prof: 10
356,0,3178,Test: CST Chemistry MSS: 307.4 Pct. Prof: 7
357,0,3180,Test: CST Physics MSS: 278.5 Pct. Prof: 1
358,0,3189,Grade: 10 Group: Females # Subgroup Tested: 785
359,0,3190,Test: CST English-Language Arts MSS: 301.1 Pct. Prof: 11
360,0,3192,Test: CST Algebra I MSS: 266 Pct. Prof: 0
361,0,3194,Test: CST Geometry MSS: 255.1 Pct. Prof: 0
362,0,3196,Test: CST Algebra II MSS: 261.7 Pct. Prof: 7
363,0,3201,Test: CST World History MSS: 288.3 Pct. Prof: 7
364,0,3204,Test: CST Chemistry MSS: 304.8 Pct. Prof: 13
365,0,3206,Test: CST Physics MSS: 275.6 Pct. Prof: 0
366,0,3215,Grade: 10 Group: Black/African-American # Subgroup Tested: 0
367,0,3241,Grade: 10 Group: Asian # Subgroup Tested: 0
368,0,3267,Grade: 10 Group: Hispanic/Latino # Subgroup Tested: 0
369,0,3293,Grade: 10 Group: Caucasian # Subgroup Tested: 0
370,0,3319,Grade: 10 | School: No Name Available | Year: 2003
371,0,3320,Grade: 10 | School: No Name Available | Year: 2003
372,0,3321,Grade: 10 Group: Males # Subgroup Tested: 654
373,0,3322,Test: CST English-Language Arts MSS: 311.8 Pct. Prof: 21
374,0,3324,Test: CST Algebra I MSS: 274.1 Pct. Prof: 0
375,0,3326,Test: CST Geometry MSS: 277.9 Pct. Prof: 4
376,0,3328,Test: CST Algebra II MSS: 301.4 Pct. Prof: 12
377,0,3333,Test: CST World History MSS: 309.1 Pct. Prof: 18
378,0,3336,Test: CST Chemistry MSS: 295.1 Pct. Prof: 2
379,0,3347,Grade: 10 Group: Females # Subgroup Tested: 562
380,0,3348,Test: CST English-Language Arts MSS: 333.7 Pct. Prof: 40
381,0,3350,Test: CST Algebra I MSS: 282.1 Pct. Prof: 6
382,0,3352,Test: CST Geometry MSS: 278.6 Pct. Prof: 2
383,0,3354,Test: CST Algebra II MSS: 305.6 Pct. Prof: 21
384,0,3359,Test: CST World History MSS: 309.7 Pct. Prof: 14
385,0,3362,Test: CST Chemistry MSS: 293.3 Pct. Prof: 2
386,0,3373,Grade: 10 Group: Black/African-American # Subgroup Tested: 0
387,0,3399,Grade: 10 Group: Asian # Subgroup Tested: 0
388,0,3425,Grade: 10 Group: Hispanic/Latino # Subgroup Tested: 0
389,0,3451,Grade: 10 Group: Caucasian # Subgroup Tested: 0
390,0,3477,Grade: 10 | School: La Jolla High | Year: 2003
391,0,3478,Grade: 10 | School: La Jolla High | Year: 2003
392,0,3479,Grade: 10 Group: Males # Subgroup Tested: 638
393,0,3480,Test: CST English-Language Arts MSS: 359.5 Pct. Prof: 63
394,0,3482,Test: CST Algebra I MSS: 286.1 Pct. Prof: 0
395,0,3484,Test: CST Geometry MSS: 292.9 Pct. Prof: 14
396,0,3486,Test: CST Algebra II MSS: 351.8 Pct. Prof: 51
397,0,3488,Test: CST Summative High School Mathematics MSS: 393.9 Pct. Prof: 81
398,0,3491,Test: CST World History MSS: 367.7 Pct. Prof: 57
399,0,3493,Test: CST Biology MSS: 354.2 Pct. Prof: 52
